3106,1114069,5.0,2018-03-11,Female,Computers & Accessories,Bose,2013,"",0
8863,1095671,2.0,2018-03-11,Female&Male,Headphones,Tiamat,2016,Female,2
6005,1114070,3.0,2018-03-11,Male,Car Electronics & GPS,"",2015,"",0
7780,297614,5.0,2018-03-11,Female&Male,Portable Audio & Video,"",2015,Female,2
9206,737490,5.0,2018-03-11,Male,Camera & Photo,"",2017,"",2
7780,1114071,4.0,2018-03-11,Female&Male,Portable Audio & Video,"",2015,Female,0
7780,1114072,1.0,2018-03-11,Female&Male,Portable Audio & Video,"",2015,Female,0
7780,1114073,5.0,2018-03-11,Female&Male,Portable Audio & Video,"",2015,"",0
7780,1114074,4.0,2018-03-11,Female&Male,Portable Audio & Video,"",2015,"",0
7780,1114075,5.0,2018-03-11,Female&Male,Portable Audio & Video,"",2015,"",0
7780,1114076,4.0,2018-03-11,Female&Male,Portable Audio & Video,"",2015,"",0
6005,1114077,1.0,2018-03-11,Male,Car Electronics & GPS,"",2015,"",0
6005,1114078,5.0,2018-03-11,Male,Car Electronics & GPS,"",2015,"",0
3597,1114079,2.0,2018-03-11,Female&Male,Computers & Accessories,"",2014,"",0
6819,1114080,3.0,2018-03-11,Female&Male,Headphones,Mpow,2015,"",0
9406,1114081,5.0,2018-03-11,Female,Computers & Accessories,"",2016,"",0
6726,1114082,2.0,2018-03-11,Female&Male,Camera & Photo,Polaroid,2015,"",0
9406,1114083,5.0,2018-03-11,Female,Computers & Accessories,"",2016,"",0
2486,1114084,5.0,2018-03-11,Female,Computers & Accessories,"",2012,"",0
5146,1114085,1.0,2018-03-11,Female,Headphones,Jabra,2014,"",0
7780,1114086,5.0,2018-03-11,Female&Male,Portable Audio & Video,"",2015,Female,0
303,1114087,5.0,2018-03-11,Male,Accessories & Supplies,"",2018,"",0
5838,1114088,3.0,2018-03-11,Female,Car Electronics & GPS,"",2017,"",0
5838,1114089,5.0,2018-03-11,Female,Car Electronics & GPS,"",2017,"",0
5795,1114090,5.0,2018-03-11,Male,Headphones,"",2014,"",0
2031,1114091,4.0,2018-03-11,Female,Computers & Accessories,Logitech,2012,"",0
2031,1114092,5.0,2018-03-11,Female,Computers & Accessories,Logitech,2012,"",0
6598,1114093,5.0,2018-03-11,Male,Computers & Accessories,"",2015,"",0
5301,1114094,5.0,2018-03-11,Female,Headphones,"",2015,"",0
4336,1114095,5.0,2018-03-11,Female&Male,Camera & Photo,"",2014,"",0
7353,1114096,5.0,2018-03-11,Male,Headphones,"",2015,"",0
1715,1114097,4.0,2018-03-11,Female,Accessories & Supplies,"",2011,"",0
2719,1114098,4.0,2018-03-11,Male,Accessories & Supplies,"",2013,"",0
7080,1114099,2.0,2018-03-11,Female,Computers & Accessories,"",2015,Female,0
7972,1114100,5.0,2018-03-11,Female,Computers & Accessories,"",2015,"",0
647,1114101,2.0,2018-03-11,Male,Computers & Accessories,Logitech,2008,"",0
7780,1114102,5.0,2018-03-11,Female&Male,Portable Audio & Video,"",2015,"",0
7780,1114103,5.0,2018-03-11,Female&Male,Portable Audio & Video,"",2015,"",0
7780,1114104,1.0,2018-03-11,Female&Male,Portable Audio & Video,"",2015,"",0
7780,1114105,4.0,2018-03-11,Female&Male,Portable Audio & Video,"",2015,"",0
7780,1114106,4.0,2018-03-11,Female&Male,Portable Audio & Video,"",2015,"",0
7780,1114107,5.0,2018-03-11,Female&Male,Portable Audio & Video,"",2015,"",0
7780,1114108,5.0,2018-03-11,Female&Male,Portable Audio & Video,"",2015,"",0
7780,1114109,1.0,2018-03-11,Female&Male,Portable Audio & Video,"",2015,"",0
1025,1114110,5.0,2018-03-11,Female,Camera & Photo,"",2011,"",0
6480,1114111,5.0,2018-03-11,Female,Camera & Photo,Fujifilm,2015,"",0
6726,1114112,5.0,2018-03-11,Female&Male,Camera & Photo,Polaroid,2015,"",0
9261,1114113,4.0,2018-03-11,Female,Computers & Accessories,"",2016,"",0
1346,1114114,4.0,2018-03-11,Male,Headphones,"",2011,"",0
5321,1114115,1.0,2018-03-11,Female&Male,Car Electronics & GPS,"",2014,"",0
5321,1114116,5.0,2018-03-11,Female&Male,Car Electronics & GPS,"",2014,Male,0
7022,1114117,1.0,2018-03-11,Male,Portable Audio & Video,Bose,2015,"",0
7022,1114118,5.0,2018-03-11,Male,Portable Audio & Video,Bose,2015,"",0
2586,1114119,5.0,2018-03-11,Female,Camera & Photo,Polaroid,2012,"",0
7022,1114120,5.0,2018-03-11,Male,Portable Audio & Video,Bose,2015,"",0
4929,1114121,1.0,2018-03-11,Female,Portable Audio & Video,"",2014,"",0
7680,1114122,5.0,2018-03-11,Male,Camera & Photo,"",2016,"",0
3009,1114123,5.0,2018-03-11,Female,Camera & Photo,Fujifilm,2013,"",0
4348,1114124,5.0,2018-03-11,Female,Camera & Photo,"",2014,Male,0
1451,1114125,1.0,2018-03-11,Male,Headphones,"",2010,Female,0
1451,117910,5.0,2018-03-11,Male,Headphones,"",2010,"",2
936,1114126,3.0,2018-03-11,Female&Male,Accessories & Supplies,"",2009,Male,0
6599,1027237,5.0,2018-03-11,Female,Camera & Photo,Nikon,2015,"",2
2586,1113968,5.0,2018-03-11,Female,Camera & Photo,Polaroid,2012,"",2
4247,1114127,5.0,2018-03-11,Female&Male,Headphones,"",2014,"",0
7963,1114128,1.0,2018-03-11,Female&Male,Television & Video,"",2016,"",0
2,1114129,5.0,2018-03-11,Female&Male,Headphones,"",2000,"",0
1139,1114130,5.0,2018-03-11,Female&Male,Portable Audio & Video,Apple,2009,"",0
6759,1114131,4.0,2018-03-11,Male,Computers & Accessories,"",2015,"",0
4750,1114132,1.0,2018-03-11,Female,Computers & Accessories,"",2014,"",0
2586,1114082,2.0,2018-03-11,Female,Camera & Photo,Polaroid,2012,"",2
3130,1114133,2.0,2018-03-11,Male,Portable Audio & Video,"",2013,"",0
8707,546508,5.0,2018-03-11,Female&Male,Camera & Photo,"",2016,"",2
1575,1114134,5.0,2018-03-11,Male,Headphones,Sony,2011,"",0
7875,1114135,4.0,2018-03-11,Female,Camera & Photo,"",2015,"",0
9299,1114136,1.0,2018-03-11,Female,Camera & Photo,"",2016,"",0
9118,1114137,5.0,2018-03-11,Male,Headphones,Sony,2018,"",0
2228,1114138,4.0,2018-03-11,Female&Male,Headphones,Sennheiser,2013,"",0
6819,1114139,5.0,2018-03-11,Female&Male,Headphones,Mpow,2015,"",0
5146,1006209,5.0,2018-03-11,Female,Headphones,Jabra,2014,Male,2
3098,1114140,1.0,2018-03-11,Male,Camera & Photo,Sony,2013,"",0
9187,1114141,5.0,2018-03-11,Female,Camera & Photo,"",2016,"",0
6819,1114142,2.0,2018-03-11,Female&Male,Headphones,Mpow,2015,"",0
6819,1114143,5.0,2018-03-11,Female&Male,Headphones,Mpow,2015,"",0
6819,1114144,5.0,2018-03-11,Female&Male,Headphones,Mpow,2015,"",0
6819,1114145,3.0,2018-03-11,Female&Male,Headphones,Mpow,2015,"",0
6819,1114146,5.0,2018-03-11,Female&Male,Headphones,Mpow,2015,"",0
6819,1114147,3.0,2018-03-11,Female&Male,Headphones,Mpow,2015,"",0
6819,1114148,5.0,2018-03-11,Female&Male,Headphones,Mpow,2015,"",0
3195,1114149,1.0,2018-03-11,Female&Male,Portable Audio & Video,Bose,2013,"",0
2151,1114150,5.0,2018-03-11,Male,Car Electronics & GPS,"",2012,"",0
6877,1114151,1.0,2018-03-11,Male,Camera & Photo,"",2015,"",0
5792,1114152,5.0,2018-03-11,Male,Security & Surveillance,"",2014,"",0
9457,1114153,3.0,2018-03-11,Female,Television & Video,"",2017,"",0
5795,1114154,5.0,2018-03-11,Male,Headphones,"",2014,"",0
5838,1114155,3.0,2018-03-11,Female,Car Electronics & GPS,"",2017,"",0
6818,1114156,5.0,2018-03-11,Male,Accessories & Supplies,"",2015,"",0
4718,788135,5.0,2018-03-11,Female,Computers & Accessories,"",2014,"",2
8863,1114157,5.0,2018-03-11,Female&Male,Headphones,Tiamat,2016,"",0
8077,1114158,5.0,2018-03-11,Female,Camera & Photo,Neewer,2015,"",0
8174,1114159,5.0,2018-03-11,Female,Television & Video,"",2015,"",0
7457,1114160,5.0,2018-03-11,Female,Computers & Accessories,"",2015,Female,0
8143,1114161,3.0,2018-03-11,Female&Male,Computers & Accessories,"",2015,"",0
5071,1114162,5.0,2018-03-11,Male,Headphones,"",2014,"",0
1600,1114163,5.0,2018-03-11,Male,Headphones,TaoTronics,2011,"",0
7444,1114164,1.0,2018-03-11,Female,Headphones,"",2015,"",0
8538,1114165,4.0,2018-03-11,Female&Male,Headphones,"",2016,"",0
9127,1114166,4.0,2018-03-11,Female,Security & Surveillance,"",2016,"",0
6417,1114167,1.0,2018-03-11,Male,Camera & Photo,"",2015,"",0
9515,1114168,5.0,2018-03-11,Female&Male,Camera & Photo,"",2018,"",0
5795,395731,3.0,2018-03-11,Male,Headphones,"",2014,"",2
6819,1114169,5.0,2018-03-11,Female&Male,Headphones,Mpow,2015,"",0
5795,1114170,5.0,2018-03-11,Male,Headphones,"",2014,"",0
7135,1114171,1.0,2018-03-11,Male,Headphones,"",2015,"",0
5393,1114172,5.0,2018-03-11,Female&Male,Computers & Accessories,"",2015,"",0
342,1114173,5.0,2018-03-11,Female&Male,Computers & Accessories,"",2009,"",0
1119,1114174,3.0,2018-03-11,Female,Camera & Photo,Kodak,2009,"",0
6819,1114175,5.0,2018-03-11,Female&Male,Headphones,Mpow,2015,"",0
6712,1114176,5.0,2018-03-11,Female,Accessories & Supplies,"",2015,"",0
2031,1114177,5.0,2018-03-11,Female,Computers & Accessories,Logitech,2012,"",0
5695,1114131,4.0,2018-03-11,Female&Male,Computers & Accessories,"",2014,"",2
836,1114178,2.0,2018-03-11,Female&Male,Accessories & Supplies,"",2009,"",0
5098,1114179,5.0,2018-03-11,Female&Male,Car Electronics & GPS,"",2015,"",0
4718,1114180,5.0,2018-03-11,Female,Computers & Accessories,"",2014,"",0
2957,1114181,1.0,2018-03-11,Male,Wearable Technology,"",2013,"",0
5098,1114182,5.0,2018-03-11,Female&Male,Car Electronics & GPS,"",2015,"",0
4718,295322,5.0,2018-03-11,Female,Computers & Accessories,"",2014,Male,2
3454,1114183,5.0,2018-03-11,Female&Male,Accessories & Supplies,"",2013,"",0
836,1114184,5.0,2018-03-11,Female&Male,Accessories & Supplies,"",2009,"",0
3382,1114185,4.0,2018-03-11,Female,Portable Audio & Video,"",2013,"",0
5461,1114186,5.0,2018-03-11,Female,Headphones,"",2014,"",0
3468,1114187,4.0,2018-03-11,Female,Portable Audio & Video,Pyle,2014,"",0
2678,928906,5.0,2018-03-11,Male,Computers & Accessories,"",2014,Male,2
2869,1114188,5.0,2018-03-11,Female,Camera & Photo,"",2014,"",0
4219,1114189,1.0,2018-03-11,Male,Camera & Photo,Neewer,2014,"",0
8564,1114190,1.0,2018-03-11,Female,Headphones,"",2015,"",0
4627,1114191,4.0,2018-03-11,Female&Male,Portable Audio & Video,"",2014,"",0
2388,1114192,5.0,2018-03-11,Female&Male,Headphones,JVC,2012,"",0
6721,1114193,5.0,2018-03-11,Male,Computers & Accessories,"",2015,"",0
8863,1114194,4.0,2018-03-11,Female&Male,Headphones,Tiamat,2016,"",0
3454,1114195,1.0,2018-03-11,Female&Male,Accessories & Supplies,"",2013,Female,0
2515,1114196,5.0,2018-03-11,Female,Camera & Photo,Savage,2015,"",0
6613,1114197,5.0,2018-03-11,Female,Computers & Accessories,HP,2015,"",0
5393,1114198,1.0,2018-03-11,Female&Male,Computers & Accessories,"",2015,"",0
7251,965437,2.0,2018-03-11,Female&Male,Wearable Technology,"",2015,"",2
5257,1114199,4.0,2018-03-11,Male,Headphones,Philips,2015,"",0
5838,1114200,2.0,2018-03-11,Female,Car Electronics & GPS,"",2017,"",0
6382,603580,4.0,2018-03-11,Female,Computers & Accessories,"",2015,Female,2
2207,1114201,5.0,2018-03-11,Female,Computers & Accessories,"",2017,"",0
4969,1114202,5.0,2018-03-11,Male,Headphones,Bose,2015,"",0
4590,1114203,5.0,2018-03-11,Female,Accessories & Supplies,Sennheiser,2014,"",0
5795,1114204,1.0,2018-03-11,Male,Headphones,"",2014,"",0
5301,966911,3.0,2018-03-11,Female,Headphones,"",2015,"",2
5497,1114205,4.0,2018-03-11,Female&Male,Television & Video,"",2014,"",0
8747,1114206,1.0,2018-03-11,Female,Computers & Accessories,"",2015,"",0
7937,1114207,5.0,2018-03-11,Male,Accessories & Supplies,"",2016,"",0
9542,1114208,5.0,2018-03-11,Female,Headphones,"",2018,"",0
5795,1114209,5.0,2018-03-11,Male,Headphones,"",2014,Male,0
5795,1114210,2.0,2018-03-11,Male,Headphones,"",2014,"",0
5884,1114211,4.0,2018-03-11,Female&Male,Computers & Accessories,"",2015,"",0
111,1114212,5.0,2018-03-11,Female&Male,Headphones,Panasonic,2006,Female,0
3106,151505,4.0,2018-03-11,Female,Computers & Accessories,Bose,2013,Male,2
3106,1114213,3.0,2018-03-11,Female,Computers & Accessories,Bose,2013,Male,0
3604,1114214,2.0,2018-03-11,Female,Computers & Accessories,"",2014,"",0
7719,1114215,5.0,2018-03-11,Female&Male,Camera & Photo,"",2015,"",0
4354,1114216,2.0,2018-03-11,Female&Male,Camera & Photo,"",2014,"",0
6514,1114217,5.0,2018-03-11,Male,Computers & Accessories,Jabra,2015,"",0
5758,1114218,2.0,2018-03-11,Female&Male,Camera & Photo,"",2015,"",0
5748,1114219,4.0,2018-03-11,Female&Male,Portable Audio & Video,Mpow,2015,"",0
8323,1114220,5.0,2018-03-11,Female,Camera & Photo,"",2016,"",0
5748,1114221,1.0,2018-03-11,Female&Male,Portable Audio & Video,Mpow,2015,"",0
6818,1114222,5.0,2018-03-11,Male,Accessories & Supplies,"",2015,"",0
2031,1114223,5.0,2018-03-11,Female,Computers & Accessories,Logitech,2012,"",0
2031,1114224,5.0,2018-03-11,Female,Computers & Accessories,Logitech,2012,"",0
3816,1114225,5.0,2018-03-11,Female,Accessories & Supplies,"",2015,"",0
2031,1114226,2.0,2018-03-11,Female,Computers & Accessories,Logitech,2012,"",0
4354,1114227,5.0,2018-03-11,Female&Male,Camera & Photo,"",2014,"",0
2031,1114228,5.0,2018-03-11,Female,Computers & Accessories,Logitech,2012,"",0
2031,1114033,5.0,2018-03-11,Female,Computers & Accessories,Logitech,2012,"",2
3800,1114229,5.0,2018-03-11,Female,Accessories & Supplies,"",2014,"",0
3938,1114230,5.0,2018-03-11,Female,Computers & Accessories,"",2014,"",0
8454,1114231,5.0,2018-03-11,Female,Accessories & Supplies,"",2016,"",0
7251,1114232,1.0,2018-03-11,Female&Male,Wearable Technology,"",2015,"",0
7251,1114233,5.0,2018-03-11,Female&Male,Wearable Technology,"",2015,"",0
5795,1114234,2.0,2018-03-11,Male,Headphones,"",2014,"",0
6170,1114235,1.0,2018-03-11,Female&Male,Headphones,"",2015,"",0
5838,1114236,1.0,2018-03-11,Female,Car Electronics & GPS,"",2017,"",0
3699,1114237,5.0,2018-03-11,Female,Portable Audio & Video,"",2013,"",0
111,1114238,4.0,2018-03-11,Female&Male,Headphones,Panasonic,2006,"",0
6482,1114239,5.0,2018-03-12,Female,Computers & Accessories,"",2015,"",0
3946,1114240,5.0,2018-03-12,Female&Male,Computers & Accessories,"",2014,"",0
5070,1114241,5.0,2018-03-12,Female,Headphones,"",2014,"",0
7645,1114242,5.0,2018-03-12,Male,Headphones,Bose,2015,"",0
2083,1114243,5.0,2018-03-12,Male,Camera & Photo,Sony,2012,"",0
2083,1114244,5.0,2018-03-12,Male,Camera & Photo,Sony,2012,Female,0
3946,1114245,5.0,2018-03-12,Female&Male,Computers & Accessories,"",2014,Female,0
7730,1114246,1.0,2018-03-12,Female&Male,Computers & Accessories,"",2015,"",0
2083,1020846,5.0,2018-03-12,Male,Camera & Photo,Sony,2012,"",2
8624,1114247,5.0,2018-03-12,Female,Headphones,Pyle,2016,"",0
5063,1114248,5.0,2018-03-12,Female&Male,Portable Audio & Video,"",2014,"",0
6170,1114249,5.0,2018-03-12,Female&Male,Headphones,"",2015,"",0
7454,1114250,5.0,2018-03-12,Female&Male,Headphones,"",2015,"",0
7256,572745,5.0,2018-03-12,Female,Headphones,"",2015,"",2
2223,1114251,5.0,2018-03-12,Male,Portable Audio & Video,Uniden,2012,"",0
6591,1114252,5.0,2018-03-12,Female&Male,Computers & Accessories,"",2015,"",0
2864,1114253,5.0,2018-03-12,Female&Male,Portable Audio & Video,DBPOWER,2014,"",0
5063,1114254,5.0,2018-03-12,Female&Male,Portable Audio & Video,"",2014,"",0
6591,1114255,5.0,2018-03-12,Female&Male,Computers & Accessories,"",2015,"",0
1012,1114256,5.0,2018-03-12,Male,Camera & Photo,Fujifilm,2009,"",0
4736,1114257,5.0,2018-03-12,Female,Home Audio,"",2014,"",0
8802,1114258,3.0,2018-03-12,Female&Male,Home Audio,"",2016,"",0
8263,1114259,4.0,2018-03-12,Male,Headphones,Skullcandy,2016,"",0
5070,1114260,5.0,2018-03-12,Female,Headphones,"",2014,Male,0
3728,1114261,5.0,2018-03-12,Female,Car Electronics & GPS,"",2014,"",0
5070,1114262,5.0,2018-03-12,Female,Headphones,"",2014,"",0
7730,1114263,5.0,2018-03-12,Female&Male,Computers & Accessories,"",2015,Female,0
3728,71862,5.0,2018-03-12,Female,Car Electronics & GPS,"",2014,"",2
2083,1114264,5.0,2018-03-12,Male,Camera & Photo,Sony,2012,"",0
6170,1114265,5.0,2018-03-12,Female&Male,Headphones,"",2015,"",0
5063,1114266,5.0,2018-03-12,Female&Male,Portable Audio & Video,"",2014,"",0
6210,1114267,4.0,2018-03-12,Female,Headphones,"",2015,"",0
6629,1114268,2.0,2018-03-12,Male,Computers & Accessories,"",2015,"",0
6574,1114269,5.0,2018-03-12,Female,Computers & Accessories,"",2015,"",0
7899,1114270,5.0,2018-03-12,Female,Headphones,"",2015,"",0
3597,1114271,5.0,2018-03-12,Female&Male,Computers & Accessories,"",2014,"",0
3597,1114272,5.0,2018-03-12,Female&Male,Computers & Accessories,"",2014,"",0
6210,1114273,3.0,2018-03-12,Female,Headphones,"",2015,"",0
8231,1114274,5.0,2018-03-12,Male,Computers & Accessories,"",2016,"",0
5063,1114275,5.0,2018-03-12,Female&Male,Portable Audio & Video,"",2014,"",0
8195,1114276,5.0,2018-03-12,Female&Male,Headphones,Skullcandy,2015,Male,0
3597,1114277,5.0,2018-03-12,Female&Male,Computers & Accessories,"",2014,Male,0
6726,1114278,1.0,2018-03-12,Female&Male,Camera & Photo,Polaroid,2015,"",0
8499,1114279,2.0,2018-03-12,Female,Computers & Accessories,"",2016,"",0
1882,1114280,4.0,2018-03-12,Female&Male,Headphones,JLAB,2011,"",0
1733,1114281,5.0,2018-03-12,Male,Camera & Photo,"",2011,"",0
8556,1114282,5.0,2018-03-12,Female,Camera & Photo,"",2016,Female,0
5063,1114283,1.0,2018-03-12,Female&Male,Portable Audio & Video,"",2014,"",0
5063,1114284,1.0,2018-03-12,Female&Male,Portable Audio & Video,"",2014,"",0
1250,1114285,3.0,2018-03-12,Male,Security & Surveillance,Uniden,2010,"",0
6170,1114286,5.0,2018-03-12,Female&Male,Headphones,"",2015,"",0
8680,1114287,5.0,2018-03-12,Female,Computers & Accessories,"",2015,"",0
5897,788099,5.0,2018-03-12,Female&Male,Camera & Photo,"",2015,"",2
6446,1114288,5.0,2018-03-12,Female,Computers & Accessories,"",2015,"",0
6819,1114289,1.0,2018-03-12,Female&Male,Headphones,Mpow,2015,"",0
6819,1114290,1.0,2018-03-12,Female&Male,Headphones,Mpow,2015,"",0
6005,1114291,5.0,2018-03-12,Male,Car Electronics & GPS,"",2015,"",0
4543,1114292,3.0,2018-03-12,Male,Computers & Accessories,LSS,2014,"",0
2719,1114293,5.0,2018-03-12,Male,Accessories & Supplies,"",2013,"",0
6819,1114294,3.0,2018-03-12,Female&Male,Headphones,Mpow,2015,"",0
6819,1114295,5.0,2018-03-12,Female&Male,Headphones,Mpow,2015,"",0
6819,1114296,2.0,2018-03-12,Female&Male,Headphones,Mpow,2015,"",0
6819,1114297,1.0,2018-03-12,Female&Male,Headphones,Mpow,2015,"",0
6819,1114298,5.0,2018-03-12,Female&Male,Headphones,Mpow,2015,Male,0
6819,1114299,4.0,2018-03-12,Female&Male,Headphones,Mpow,2015,"",0
6819,1114300,5.0,2018-03-12,Female&Male,Headphones,Mpow,2015,"",0
6819,1114301,2.0,2018-03-12,Female&Male,Headphones,Mpow,2015,Male,0
6819,1114302,5.0,2018-03-12,Female&Male,Headphones,Mpow,2015,"",0
111,1114303,2.0,2018-03-12,Female&Male,Headphones,Panasonic,2006,Female,0
111,1114304,5.0,2018-03-12,Female&Male,Headphones,Panasonic,2006,Female,0
6819,1114305,5.0,2018-03-12,Female&Male,Headphones,Mpow,2015,"",0
1111,1114306,5.0,2018-03-12,Male,Computers & Accessories,Toshiba,2009,"",0
630,652845,5.0,2018-03-12,Male,Camera & Photo,"",2012,"",2
5428,1114307,2.0,2018-03-12,Female,Computers & Accessories,"",2014,"",0
6378,112879,5.0,2018-03-12,Female,Accessories & Supplies,"",2015,"",2
6378,1114308,5.0,2018-03-12,Female,Accessories & Supplies,"",2015,"",0
6378,1114309,1.0,2018-03-12,Female,Accessories & Supplies,"",2015,"",0
6378,1114310,1.0,2018-03-12,Female,Accessories & Supplies,"",2015,"",0
7203,1114311,5.0,2018-03-12,Female,Camera & Photo,"",2015,"",0
6819,1114312,5.0,2018-03-12,Female&Male,Headphones,Mpow,2015,"",0
9406,1114313,3.0,2018-03-12,Female,Computers & Accessories,"",2016,"",0
9406,1114314,4.0,2018-03-12,Female,Computers & Accessories,"",2016,"",0
9406,1114315,3.0,2018-03-12,Female,Computers & Accessories,"",2016,"",0
4718,1114316,5.0,2018-03-12,Female,Computers & Accessories,"",2014,"",0
4718,1114317,4.0,2018-03-12,Female,Computers & Accessories,"",2014,"",0
4718,383070,5.0,2018-03-12,Female,Computers & Accessories,"",2014,Male,2
4718,1114318,5.0,2018-03-12,Female,Computers & Accessories,"",2014,"",0
222,1114319,1.0,2018-03-12,Female,Accessories & Supplies,"",2009,"",0
8375,1114320,5.0,2018-03-12,Female,Home Audio,TaoTronics,2015,"",0
4582,1114321,4.0,2018-03-12,Female&Male,Camera & Photo,"",2014,"",0
3293,1114322,5.0,2018-03-12,Female,Security & Surveillance,Samsung,2014,"",0
3468,1114323,5.0,2018-03-12,Female,Portable Audio & Video,Pyle,2014,"",0
6936,1114324,3.0,2018-03-12,Female&Male,Computers & Accessories,"",2015,"",0
7079,1114325,3.0,2018-03-12,Male,Portable Audio & Video,"",2015,"",0
5301,1114326,5.0,2018-03-12,Female,Headphones,"",2015,"",0
5301,1114327,1.0,2018-03-12,Female,Headphones,"",2015,"",0
5301,1114328,5.0,2018-03-12,Female,Headphones,"",2015,"",0
1575,1114329,5.0,2018-03-12,Male,Headphones,Sony,2011,"",0
2151,1114330,5.0,2018-03-12,Male,Car Electronics & GPS,"",2012,"",0
2586,1114331,5.0,2018-03-12,Female,Camera & Photo,Polaroid,2012,Male,0
5321,1114332,5.0,2018-03-12,Female&Male,Car Electronics & GPS,"",2014,"",0
9031,1114333,5.0,2018-03-12,Female&Male,Camera & Photo,"",2017,"",0
8861,1114334,1.0,2018-03-12,Female,Accessories & Supplies,"",2016,"",0
1451,1114335,5.0,2018-03-12,Male,Headphones,"",2010,Female,0
3130,1114336,2.0,2018-03-12,Male,Portable Audio & Video,"",2013,"",0
3575,1114337,5.0,2018-03-12,Female,Camera & Photo,"",2013,"",0
3575,1114338,3.0,2018-03-12,Female,Camera & Photo,"",2013,"",0
6150,1114339,4.0,2018-03-12,Female&Male,Portable Audio & Video,"",2015,"",0
9406,1114340,4.0,2018-03-12,Female,Computers & Accessories,"",2016,"",0
9406,1114341,5.0,2018-03-12,Female,Computers & Accessories,"",2016,"",0
8309,1114342,1.0,2018-03-12,Female,Accessories & Supplies,"",2016,"",0
4187,1114343,3.0,2018-03-12,Female,Camera & Photo,"",2014,"",0
4710,1114344,4.0,2018-03-12,Male,Computers & Accessories,"",2014,"",0
7816,1114345,1.0,2018-03-12,Female&Male,Computers & Accessories,"",2015,"",0
274,1114346,5.0,2018-03-12,Female,Computers & Accessories,"",2006,"",0
4278,1114347,2.0,2018-03-12,Female&Male,Wearable Technology,"",2014,"",0
